Sr No.,Company Name,Job Title,Salaries Reported,Location,Salary
500,dhiOmics Analytics Solutions,Data Scientist,1,Bangalore,328796
501,Genpact,Data Scientist,1,Bangalore,746628
502,Crediwatch,Data Scientist,1,Bangalore,100326
503,Inspirisys Solutions Limited,Data Scientist,1,Bangalore,519365
504,Maybank,Data Scientist,1,Bangalore,679272
505,Infosys,Data Scientist,1,Bangalore,200979
506,Saman Mohit,Data Scientist,1,Bangalore,619068
507,KibbCom,Data Scientist,1,Bangalore,420000
508,Proven Consult,Data Scientist,1,Bangalore,772648
509,Fragma Data Systems,Data Scientist,1,Bangalore,501630
510,Bounce,Data Scientist,1,Bangalore,393696
511,360DigiTMG,Data Scientist,1,Bangalore,359620
512,Litmus World,Data Scientist,1,Bangalore,1238390
513,GyanSys,Data Scientist,1,Bangalore,1825160
514,Goldman Sachs,Data Scientist,1,Bangalore,3500000
515,Boston Consulting Group,Data Scientist,1,Bangalore,872604
516,NaviRisk Consulting,Data Scientist,1,Bangalore,580150
517,GoodWorkLabs Services,Data Scientist,1,Bangalore,1124063
518,Tech Systems,Data Scientist,1,Bangalore,975232
519,LendingKart,Data Scientist,1,Bangalore,1150000
520,BioXcel Corporation,Data Scientist,1,Bangalore,727111
521,SellerApp,Data Scientist,1,Bangalore,511613
522,SAP,Data Scientist,1,Bangalore,1200000
523,K-Arogia Advisory Services,Data Scientist,1,Bangalore,313464
524,Group IMD,Data Scientist,1,Bangalore,1221368
525,AAP,Data Scientist,1,Bangalore,321161
526,Lumen,Data Scientist,1,Bangalore,2903556
527,Autodesk,Data Scientist,1,Bangalore,1868000
528,St. John’s Research Institute,Data Scientist,1,Bangalore,600000
529,Sravathi Advance Process Technologies,Data Scientist,1,Bangalore,365016
530,Shssns,Data Scientist,1,Bangalore,502448
531,CSS Corporation,Data Scientist,1,Bangalore,1709915
532,Pegasystems,Data Scientist,1,Bangalore,1198038
533,Flutura,Data Scientist,1,Bangalore,1103782
534,Tata Elxsi,Data Scientist,1,Bangalore,950636
535,Gainsight,Data Scientist,1,Bangalore,1300000
536,Credit Saison India,Data Scientist,1,Bangalore,2332149
537,Sourav Besra,Data Scientist,1,Bangalore,120000
538,HDFC ERGO Health Insurance,Data Scientist,1,Bangalore,500000
539,Voice Data Solutions,Data Scientist,1,Bangalore,2046452
540,AXA GO Business Operations,Data Scientist,1,Bangalore,1477340
541,CSC,Data Scientist,1,Bangalore,1043598
542,Ugam,Data Scientist,1,Bangalore,2141072
543,BigHaat,Data Scientist,1,Bangalore,180588
544,SKF,Data Scientist,1,Bangalore,829587
545,Rubixe,Data Scientist,1,Bangalore,420000
546,Silicon Valley Bank,Data Scientist,1,Bangalore,226047
547,NNT Corp.,Data Scientist,1,Bangalore,1700000
548,Congregation Brit Shalom,Data Scientist,1,Bangalore,619069
549,Prometheus Group,Data Scientist,1,Bangalore,2000000
550,Aashish sharma,Data Scientist,1,Bangalore,1225579
551,LinkedIn,Data Scientist,1,Bangalore,659544
552,Datalicious,Data Scientist,1,Bangalore,1621204
553,Quinbay,Data Scientist,1,Bangalore,304193
554,Bajaj Finance,Data Scientist,1,Bangalore,1637162
555,VINAYA KUMAR,Data Scientist,1,Bangalore,800000
556,Real Time Signals,Data Scientist,1,Bangalore,344648
557,Zealeers Technologies,Data Scientist,1,Bangalore,963482
558,Alliance Data,Data Scientist,1,Bangalore,423672
559,Lava International,Data Scientist,1,Bangalore,641727
560,Impact Analytics,Data Scientist,1,Bangalore,307944
561,NetApp,Data Scientist,1,Bangalore,1000000
562,Anheuser-Busch InBev,Data Scientist,1,Bangalore,1124740
563,Siemens,Data Scientist,1,Bangalore,495252
564,Microland,Data Scientist,1,Bangalore,3070054
565,Rubixe,Data Scientist,1,Bangalore,371436
566,Piramal Enterprises,Data Scientist,1,Bangalore,1430000
567,Synopsys,Data Scientist,1,Bangalore,382412
568,Kukun enterprise,Data Scientist,1,Bangalore,1558095
569,Sahaj Software Solutions,Data Scientist,1,Bangalore,904403
570,AnalytixLabs,Data Scientist,1,Bangalore,516972
571,SM NetServ Technologies,Data Scientist,1,Bangalore,600000
572,Colt Technology Services,Data Scientist,1,Bangalore,1000000
573,Walmart Global Tech,Data Scientist,1,Bangalore,674844
574,Global Talent Pool,Data Scientist,1,Bangalore,1980492
575,Société Générale,Data Scientist,1,Bangalore,9568943
576,R.S. Agarwal & Associates,Data Scientist,1,Bangalore,674844
577,Digité,Data Scientist,1,Bangalore,248880
578,HWI,Data Scientist,1,Bangalore,1687111
579,Corvi LED Light,Data Scientist,1,Bangalore,622188
580,Naveen Engineering,Data Scientist,1,Bangalore,123816
581,NCBS,Data Scientist,1,Bangalore,425761
582,Coursera,Data Scientist,1,Bangalore,48000
583,Rubicon Red,Data Scientist,1,Bangalore,561000
584,Arjun Kappor,Data Scientist,1,Bangalore,675000
585,Brisk Technologies,Data Scientist,1,Bangalore,802609
586,MiQ,Data Scientist,1,Bangalore,166140358
587,Eat Local Eat Natural,Data Scientist,1,Bangalore,321156
588,Nityo Infotech,Data Scientist,1,Bangalore,401958
589,Analysts,Data Scientist,1,Bangalore,830984
590,Attra,Data Scientist,1,Bangalore,2700000
591,Zopper,Data Scientist,1,Bangalore,2360899
592,Innodatatics,Data Scientist,1,Bangalore,845000
593,myGate,Data Scientist,1,Bangalore,1343505
594,Jaitra,Data Scientist,1,Bangalore,1517028
595,SLK Group,Data Scientist,1,Bangalore,259682
596,CAP FORCE,Data Scientist,1,Bangalore,224364
597,Darashaw Consultants,Data Scientist,1,Bangalore,208977
598,Tapzo,Data Scientist,1,Bangalore,314760
599,Synopsys,Data Scientist,1,Bangalore,360000
600,Kapil IT Solutions,Data Scientist,1,Bangalore,206356
601,LatentView Analytics,Data Scientist,1,Bangalore,462369
602,Ocwen Financial,Data Scientist,1,Bangalore,1221368
603,K & K Technical Group,Data Scientist,1,Bangalore,212940
604,Cornerstone OnDemand,Data Scientist,1,Bangalore,1883009
605,American Language Communication Center,Data Scientist,1,Bangalore,1013978
606,TerraBlue XT,Data Scientist,1,Bangalore,421370
607,Kabbage,Data Scientist,1,Bangalore,404907
608,GetMyUni,Data Scientist,1,Bangalore,856429
609,Nones,Data Scientist,1,Bangalore,100000
610,EMPLOYERS,Data Scientist,1,Bangalore,1238138
611,Pluto7,Data Scientist,1,Bangalore,590820
612,shruti pateriya,Data Scientist,1,Bangalore,622188
613,Infinite Computer Solutions,Data Scientist,1,Bangalore,1673063
614,TVM Infotech,Data Scientist,1,Bangalore,247008
615,Impact Analytics,Data Scientist,1,Bangalore,850169
616,Crytonix Solutions,Data Scientist,1,Bangalore,500000
617,Motorola Solutions,Data Scientist,1,Bangalore,1451778
618,TCS e-Serve International,Data Scientist,1,Bangalore,1163669
619,Admit.me,Data Scientist,1,Bangalore,1973587
620,Envestnet,Data Scientist,1,Bangalore,1566004
621,ExcelR,Data Scientist,1,Bangalore,370468
622,Digité,Data Scientist,1,Bangalore,811180
623,REACH Technologies,Data Scientist,1,Bangalore,134964
624,Enquero,Data Scientist,1,Bangalore,1029200
625,KPMG,Data Scientist,1,Bangalore,1622364
626,CrowdANALYTIX,Data Scientist,1,Bangalore,750000
627,The Alacer Group,Data Scientist,1,Bangalore,1558095
628,Yodlee,Data Scientist,1,Bangalore,472392
629,The General,Data Scientist,1,Bangalore,1000000
630,Cerulean Information Technology,Data Scientist,1,Bangalore,1027486
631,Srijan Technologies,Data Scientist,1,Bangalore,1029200
632,Google,Data Scientist,1,Bangalore,5000000
633,Rajat Minerals,Data Scientist,1,Bangalore,371441
634,Sanjay Ghodawat Group of Institutions,Data Scientist,1,Bangalore,550000
635,TeamLease Staffing Solutions,Data Scientist,1,Bangalore,506989
636,Jarvis Technology & Strategy Consulting,Data Scientist,1,Bangalore,1253863
637,TELiBrahma,Data Scientist,1,Bangalore,642324
638,IDK,Data Scientist,1,Bangalore,602937
639,HTC Global Services,Data Scientist,1,Bangalore,800000
640,BizViz Technologies,Data Scientist,1,Bangalore,341748
641,CAPA - Centre for Aviation,Data Scientist,1,Bangalore,5995002
642,CoffeeBeans Consulting,Data Scientist,1,Bangalore,668498
643,Neewee,Data Scientist,1,Bangalore,185256
644,Aegis,Data Scientist,1,Bangalore,360220
645,RDA Labs,Data Scientist,1,Bangalore,1994432
646,iNurture Education Solutions,Data Scientist,1,Bangalore,182520
647,IBM,Data Scientist,1,Bangalore,1203913
648,GE,Data Scientist,1,Bangalore,488541
649,Nagendran & Co,Data Scientist,1,Bangalore,601957
650,Avian Acquisition,Data Scientist,1,Bangalore,1391697
651,NIT Jalandhar,Data Scientist,1,Bangalore,480000
652,Indecomm Global Services,Data Scientist,1,Bangalore,1498750
653,Scalein,Data Scientist,1,Bangalore,1498750
654,Ritwik IT Services,Data Scientist,1,Bangalore,8666964
655,DBS Bank,Data Scientist,1,Bangalore,1558095
656,Wells Fargo,Data Scientist,1,Bangalore,1832052
657,Fiverr Inc.,Data Scientist,1,Bangalore,365028
658,BuddhiMed Technologies,Data Scientist,1,Bangalore,1298412
659,Infosys,Data Scientist,1,Bangalore,38851891
660,Wizely,Data Scientist,1,Bangalore,2455743
661,Nestaway Technologies,Data Scientist,1,Bangalore,1708740
662,Mate Labs,Data Scientist,1,Bangalore,202452
663,Artis signature,Data Scientist,1,Bangalore,7524456
664,Sprinklr,Data Scientist,1,Bangalore,385392
665,Niama-Riesser,Data Scientist,1,Bangalore,251393
666,Edyoo Technologies,Data Scientist,1,Bangalore,400000
667,CareerNet Consulting,Data Scientist,1,Bangalore,2376590
668,OTO Capital,Data Scientist,1,Bangalore,1746726
669,OkCredit,Data Scientist,1,Bangalore,301469
670,Rapido,Data Scientist,1,Bangalore,2700000
671,Ninestars Information Technologies,Data Scientist,1,Bangalore,325000
672,ORMAE,Data Scientist,1,Bangalore,899256
673,Amar Singh Chawal Wala,Data Scientist,1,Bangalore,1693803
674,D2K Technologies India,Data Scientist,1,Bangalore,218388
675,W.O. Insurance Brokers,Data Scientist,1,Bangalore,351141
676,Indian Institute of Science,Data Scientist,1,Bangalore,1849475
677,Apra Labs,Data Scientist,1,Bangalore,1298760
678,Clairvolex,Data Scientist,1,Bangalore,1600000
679,Amazon,Data Scientist,1,Bangalore,999998
680,EagleView,Data Scientist,1,Bangalore,451008
681,Samsung India Electronics,Data Scientist,1,Bangalore,161554
682,Syhg,Data Scientist,1,Bangalore,600000
683,NIIT,Data Scientist,1,Bangalore,700000
684,Navigare,Data Scientist,1,Bangalore,1003261
685,Insight Data Science,Data Scientist,1,Bangalore,300000
686,Self,Data Scientist,1,Bangalore,846233
687,Datalogic,Data Scientist,1,Bangalore,200000
688,XYZ,Data Scientist,1,Bangalore,300000
689,GlobalData,Data Scientist,1,Bangalore,365028
690,KhataBook,Data Scientist,1,Bangalore,2433547
691,Meta,Data Scientist,1,Bangalore,4514674
692,Invendis Technologies India,Data Scientist,1,Bangalore,1507343
693,Johnson Controls,Data Scientist,1,Bangalore,1238138
694,Toyota North America,Data Scientist,1,Bangalore,912580
695,Yotta Systems,Data Scientist,1,Bangalore,461916
696,AIndra Labs,Data Scientist,1,Bangalore,304188
697,Neha Bhakat,Data Scientist,1,Bangalore,700011
698,IDC (International Data Corporation),Data Scientist,1,Bangalore,452203
699,Batlivala & Karani Securities,Data Scientist,1,Bangalore,7410240
700,& Other Stories,Data Scientist,1,Bangalore,722247
701,Play Games24x7,Data Scientist,1,Bangalore,2000000
702,Sportz Village Schools,Data Scientist,1,Bangalore,371748
703,CoRover,Data Scientist,1,Bangalore,133704
704,Fresherworld.com,Data Scientist,1,Bangalore,730802
705,Abhinav Immigration Services Pvt. Ltd.,Data Scientist,1,Bangalore,1324539
706,Tekion,Data Scientist,1,Bangalore,1983605
707,Dollar Loan Center,Data Scientist,1,Bangalore,1031782
708,Lincode,Data Scientist,1,Bangalore,608387
709,Sigmoid Analytics,Data Scientist,1,Bangalore,1203913
710,Blah,Data Scientist,1,Bangalore,1044003
711,Genpact,Data Scientist,1,Bangalore,148572
712,Musubi Management,Data Scientist,1,Bangalore,847860
713,Searce,Data Scientist,1,Bangalore,601957
714,First Student,Data Scientist,1,Bangalore,246600
715,CSIR-NGRI,Data Scientist,1,Bangalore,337428
716,Schneider Electric,Data Scientist,1,Bangalore,433716
717,Smarter BIZ Technologies,Data Scientist,1,Bangalore,518492
718,INSUD PHARMA,Data Scientist,1,Bangalore,600000
719,Routematic,Data Scientist,1,Bangalore,1216773
720,Multi Recruit,Data Scientist,1,Bangalore,1937670
721,kanth,Data Scientist,1,Bangalore,180000
722,Simplify360,Data Scientist,1,Bangalore,189616
723,ZestMoney,Data Scientist,1,Bangalore,1541228
724,Cisco Systems,Data Scientist,1,Bangalore,807768
725,Himani,Data Scientist,1,Bangalore,500000
726,redBus India,Data Scientist,1,Bangalore,2194861
727,qplum,Data Scientist,1,Bangalore,4885471
728,Rajat Basak,Data Scientist,1,Bangalore,501630
729,Kyndryl,Data Scientist,1,Bangalore,900000
730,Analytical Wizards,Data Scientist,1,Bangalore,371748
731,YGroup Companies,Data Scientist,1,Bangalore,1600600
732,Virtual Employee,Data Scientist,1,Bangalore,264000
733,Suhana Shabnam,Data Scientist,1,Bangalore,2073969
734,Elasto Tech Industries,Data Scientist,1,Bangalore,883159
735,Anonymous,Data Scientist,1,Bangalore,601957
736,Saksoft,Data Scientist,1,Bangalore,1880795
737,Neviton,Data Scientist,1,Bangalore,1123652
738,High Peak Software,Data Scientist,1,Bangalore,900000
739,Fiscalia General de Justicia del Estado de Mexico,Data Scientist,1,Bangalore,214107
740,Megha Engineering and Infrastructure,Data Scientist,1,Bangalore,215952
741,Zebra Technologies,Data Scientist,1,Bangalore,1239174
742,na,Data Scientist,1,Bangalore,500000
743,JoulestoWatts Business Solutions,Data Scientist,1,Bangalore,807768
744,NoBroker,Data Scientist,1,Bangalore,1244376
745,Airbus,Data Scientist,1,Bangalore,1027716
746,Jupiter Money,Data Scientist,1,Bangalore,1926965
747,Unified Healthcare Group,Data Scientist,1,Bangalore,616488
748,DataScientest,Data Scientist,1,Bangalore,4911480
749,upGrad,Data Scientist,1,Bangalore,100490
750,Inceptua,Data Scientist,1,Bangalore,309535
751,Kinara Capital,Data Scientist,1,Bangalore,1003261
752,Hudl,Data Scientist,1,Bangalore,300978
753,Chemdiqas R & D,Data Scientist,1,Bangalore,666056
754,Freelance,Data Scientist,1,Bangalore,3250773
755,Tricog Health Services,Data Scientist,1,Bangalore,736073
756,Everyday Health Group,Data Scientist,1,Bangalore,1849758
757,Other,Data Scientist,1,Bangalore,1029200
758,Defence Research & Development Organisation,Data Scientist,1,Bangalore,159300
759,Raja Software Labs,Data Scientist,1,Bangalore,538385
760,Precifab Technologies,Data Scientist,1,Bangalore,439692
761,RockYou,Data Scientist,1,Bangalore,501630
762,JBT Corporation,Data Scientist,1,Bangalore,1252800
763,Nucsoft,Data Scientist,1,Bangalore,337422
764,Flip Robo,Data Scientist,1,Bangalore,422052
765,Dacasa Financeira,Data Scientist,1,Bangalore,3132009
766,Kaplan,Data Scientist,1,Bangalore,1960385
767,Speridian Technologies,Data Scientist,1,Bangalore,1066248
768,Evarcity,Data Scientist,1,Bangalore,361426
769,Danske IT and Support Services,Data Scientist,1,Bangalore,1635359
770,Unemployed Professors,Data Scientist,1,Bangalore,1238138
771,DataScientest,Data Scientist,1,Bangalore,502235
772,Target,Data Scientist,1,Bangalore,626928
773,down to up,Data Scientist,1,Bangalore,600000
774,lnterplast,Data Scientist,1,Bangalore,385392
775,Lucidity Consulting Group,Data Scientist,1,Bangalore,730068
776,Furlenco,Data Scientist,1,Bangalore,260064
777,MagicBricks,Data Scientist,1,Bangalore,1706945
778,Exdion,Data Scientist,1,Bangalore,601957
779,Happay,Data Scientist,1,Bangalore,969321
780,Automation Engineering,Data Scientist,1,Bangalore,360000
781,Government Engineering College,Data Scientist,1,Bangalore,405591
782,Eigenlytics,Data Scientist,1,Bangalore,256932
783,Sears,Data Scientist,1,Bangalore,852772
784,AdWyze,Data Scientist,1,Bangalore,380808
785,Apptio,Data Scientist,1,Bangalore,1500000
786,Accurence,Data Scientist,1,Bangalore,1227876
787,EXL Service,Data Scientist,1,Bangalore,888153
788,i4u Labs,Data Scientist,1,Bangalore,2992992
789,Amara Raja,Data Scientist,1,Bangalore,442032
790,IntelliPredikt Technologies,Data Scientist,1,Bangalore,602937
791,iFuture Robotics,Data Scientist,1,Bangalore,702283
792,pion.ai,Data Scientist,1,Bangalore,50613
793,tabdbjsdo,Data Scientist,1,Bangalore,1200000
794,Blackhawk Network,Data Scientist,1,Bangalore,1600000
795,Allianz,Data Scientist,1,Bangalore,295920
796,BT,Data Scientist,1,Bangalore,1350349
797,Infosys BPM,Data Scientist,1,Bangalore,731081
798,Dun & Bradstreet,Data Scientist,1,Bangalore,1904025
799,Zolo,Data Scientist,1,Bangalore,1221750
800,HSBC Electronic Data Processing India,Data Scientist,1,Bangalore,1622364
801,First Student,Data Scientist,1,Bangalore,675288
802,Inventeron Technologies And Business Solutions,Data Scientist,1,Bangalore,437437
803,qbeats,Data Scientist,1,Bangalore,480000
804,Symphony RetailAI,Data Scientist,1,Bangalore,1962431
805,College Internship Program,Data Scientist,1,Bangalore,182520
806,Goo-Goo Express Wash,Data Scientist,1,Bangalore,337422
807,Careerera,Data Scientist,1,Bangalore,1284643
808,Novozymes,Data Scientist,1,Bangalore,1841987
809,NeenOpal,Data Scientist,1,Bangalore,187920
810,neha gupta,Data Scientist,1,Bangalore,500000
811,Sling Media,Data Scientist,1,Bangalore,1206266
812,Futureware Technologies,Data Scientist,1,Bangalore,415492
813,Fortraiz Infosec,Data Scientist,1,Bangalore,823360
814,Confidential,Data Scientist,1,Bangalore,1432516
815,Freelancer,Data Scientist,1,Bangalore,723360
816,Maruti Suzuki,Data Scientist,1,Bangalore,360000
817,Maharshi,Data Scientist,1,Bangalore,783002
818,HSBC,Data Scientist,1,Bangalore,1200000
819,CommerceIQ,Data Scientist,1,Bangalore,2207174
820,Wipro,Data Scientist,1,Bangalore,1605804
821,Soroco,Data Scientist,1,Bangalore,1739484
822,StoneX,Data Scientist,1,Bangalore,1634312
823,Pluralsight,Data Scientist,1,Bangalore,1850000
824,Indian Statistical Institute,Data Scientist,1,Bangalore,325584
825,Samsung Research America,Data Scientist,1,Bangalore,1235040
826,Sabre,Data Scientist,1,Bangalore,2581613
827,Im a fresher stop asking me,Data Scientist,1,Bangalore,1400000
828,Tesco Bengaluru,Data Scientist,1,Bangalore,2512238
829,Big Data Science Research,Data Scientist,1,Bangalore,742880
830,Collabera,Data Scientist,1,Bangalore,511613
831,Gear up,Data Scientist,1,Bangalore,1125549
832,Allegion,Data Scientist,1,Bangalore,1288025
833,M-SIX Technology,Data Scientist,1,Bangalore,1012266
834,Evalueserve,Data Scientist,1,Bangalore,2000000
835,Orbinet Technologies,Data Scientist,1,Bangalore,8671344
836,InnovatorsBay,Data Scientist,1,Bangalore,692376
837,Epsilon,Data Scientist,1,Bangalore,1693373
838,Sravathi AI Technology,Data Scientist,1,Bangalore,700000
839,Reliance Industries,Data Scientist,1,Bangalore,562370
840,GrayMatter Software Services,Data Scientist,1,Bangalore,622191
841,Elpis IT Solutions,Data Scientist,1,Bangalore,1712858
842,Prodotti Poliplastici,Data Scientist,1,Bangalore,506989
